Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
M,25-34,2:34:43,3:40/km,22968608,2325909481,Garmin Forerunner 235,NA,42.71,London,2019,Marathon,Garmin,0.5150000000000006,0.5150000000000006,2.578611111111111
,35-44,2:34:47,3:40/km,7043003,2326691215,Suunto Spartan Ultra,NA,42.93,London,2019,Marathon,Suunto,0.7349999999999994,0.7349999999999994,2.579722222222222
M,25-34,2:34:49,3:40/km,1917416,2325754972,Garmin Forerunner 230,"Nike Lunar Spider(17,472.0 km)",42.5,London,2019,Marathon,Garmin,0.3049999999999997,0.3049999999999997,2.5802777777777774
M,45-54,2:34:50,3:40/km,8586512,2325241812,Garmin fenix 5 Plus,New Balance Zante 4 (Jan 2019)(223.7 km),43.07,London,2019,Marathon,Garmin,0.875,0.875,2.5805555555555553
M,45-54,2:34:54,3:40/km,7431172,2325366159,Garmin Forerunner 630,Nike vaporfly FK(155.3 km),42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.5816666666666666
M,25-34,2:35:04,3:41/km,416635,2325286576,Garmin Forerunner 235,Nike VaporFly 4%(200.1 km),42.53,London,2019,Marathon,Garmin,0.33500000000000085,0.33500000000000085,2.5844444444444448
M,,2:35:05,3:41/km,9738824,2325439561,Garmin Forerunner 645,Nike VF(42.4 km),42.48,London,2019,Marathon,Garmin,0.2849999999999966,0.2849999999999966,2.5847222222222226
M,,2:35:08,3:41/km,8187370,2325609367,Garmin Forerunner 235,NA,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.5855555555555556
M,25-34,2:35:10,3:41/km,9988876,2325466194,Garmin fenix 3,"Nike Zoom Fly(2,319.5 km)",43.66,London,2019,Marathon,Garmin,1.4649999999999963,1.4649999999999963,2.5861111111111112
M,35-44,2:35:19,3:41/km,22356277,2325254154,Garmin Forerunner 235,NA,42.46,London,2019,Marathon,Garmin,0.26500000000000057,0.26500000000000057,2.588611111111111
M,,2:35:21,3:41/km,8669534,2325241118,Garmin Forerunner 235,NA,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.589166666666667
,,2:35:27,3:41/km,11959187,2325752490,Garmin Forerunner 235,NA,42.46,London,2019,Marathon,Garmin,0.26500000000000057,0.26500000000000057,2.5908333333333333
M,,2:35:35,3:41/km,5512560,2325296664,Garmin Forerunner 935,Nike 4%(43.1 km),43.13,London,2019,Marathon,Garmin,0.9350000000000023,0.9350000000000023,2.593055555555556
M,,2:35:35,3:41/km,11959056,2340044185,Garmin Forerunner 230,NA,42.8,London,2019,Marathon,Garmin,0.6049999999999969,0.6049999999999969,2.593055555555556
M,25-34,2:35:37,3:41/km,253353,2326020653,Garmin Forerunner 735XT,NA,42.45,London,2019,Marathon,Garmin,0.25500000000000256,0.25500000000000256,2.593611111111111
M,35-44,2:35:38,3:41/km,6446645,2325394417,Garmin Forerunner 220,NA,42.7,London,2019,Marathon,Garmin,0.5050000000000026,0.5050000000000026,2.593888888888889
M,35-44,2:35:39,3:41/km,9913915,2325761524,Garmin Forerunner 235,"Nike Pegasus 35 Red(2,643.5 km)",42.4,London,2019,Marathon,Garmin,0.2049999999999983,0.2049999999999983,2.5941666666666667
M,,2:35:40,3:41/km,16901339,2325348095,Garmin Forerunner 235,NA,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.5944444444444446
M,25-34,2:35:42,3:41/km,555610,2326858068,Suunto 9,Nike Zoom Vaporfly(157.2 km),43.13,London,2019,Marathon,Suunto,0.9350000000000023,0.9350000000000023,2.595
M,35-44,2:35:46,3:41/km,19781039,2325305271,Garmin Forerunner 735XT,NA,42.48,London,2019,Marathon,Garmin,0.2849999999999966,0.2849999999999966,2.5961111111111115
M,35-44,2:35:52,3:42/km,1960636,2325305961,Garmin fenix 5X,NA,42.75,London,2019,Marathon,Garmin,0.5549999999999997,0.5549999999999997,2.597777777777778
M,35-44,2:35:52,3:42/km,3434742,2325323285,Garmin Forerunner 920XT,"Salomon Speedcross(2,337.7 km)",42.36,London,2019,Marathon,Garmin,0.16499999999999915,0.16499999999999915,2.597777777777778
M,35-44,2:35:53,3:42/km,2310069,2325255553,Garmin Forerunner 935,Nike 4% Orange(140.0 km),42.52,London,2019,Marathon,Garmin,0.32500000000000284,0.32500000000000284,2.598055555555556
M,35-44,2:35:53,3:42/km,2948866,2325418193,Garmin Forerunner 235,NA,42.49,London,2019,Marathon,Garmin,0.2950000000000017,0.2950000000000017,2.598055555555556
M,25-34,2:35:55,3:42/km,2877007,2325288481,Garmin Forerunner 935,Nike Vaporflys(79.8 km),42.53,London,2019,Marathon,Garmin,0.33500000000000085,0.33500000000000085,2.5986111111111114
M,35-44,2:35:58,3:42/km,12394536,2325524952,Garmin Forerunner 225,NA,42.5,London,2019,Marathon,Garmin,0.3049999999999997,0.3049999999999997,2.5994444444444444
M,,2:36:01,3:42/km,14310073,2325562834,Suunto Ambit3 Run,Nike VaporFly 4%(98.0 km),43.4,London,2019,Marathon,Suunto,1.2049999999999983,1.2049999999999983,2.600277777777778
M,35-44,2:36:03,3:42/km,14306540,2325347398,Garmin Forerunner 735XT,Nike Zoom Fly Flyknit(135.3 km),42.44,London,2019,Marathon,Garmin,0.24499999999999744,0.24499999999999744,2.6008333333333336
M,45-54,2:36:04,3:42/km,2219711,2325647799,Garmin fenix 5 Plus,NA,43.16,London,2019,Marathon,Garmin,0.9649999999999963,0.9649999999999963,2.6011111111111114
M,25-34,2:36:07,3:42/km,18015936,2325982148,Garmin Forerunner 630,NA,42.41,London,2019,Marathon,Garmin,0.2149999999999963,0.2149999999999963,2.6019444444444444
M,35-44,2:36:08,3:42/km,13977484,2325229497,Garmin Forerunner 230,Nike Zoom Fly Flyknit(75.1 km),42.57,London,2019,Marathon,Garmin,0.375,0.375,2.602222222222222
M,,2:36:09,3:42/km,11727000,2326375049,Garmin Forerunner 620,adidas Boston 7(820.0 km),42.53,London,2019,Marathon,Garmin,0.33500000000000085,0.33500000000000085,2.6025
M,35-44,2:36:24,3:42/km,5353811,2325274986,Garmin Forerunner 235,Nike Vaporfly 4% Flyknit(270.2 km),42.36,London,2019,Marathon,Garmin,0.16499999999999915,0.16499999999999915,2.606666666666667
M,,2:36:24,3:42/km,14973111,2325434832,Garmin fenix 3,NA,43.34,London,2019,Marathon,Garmin,1.1450000000000031,1.1450000000000031,2.606666666666667
M,25-34,2:36:26,3:42/km,16641125,2325290578,Garmin Forerunner 235,NA,42.53,London,2019,Marathon,Garmin,0.33500000000000085,0.33500000000000085,2.607222222222222
M,,2:36:33,3:43/km,6811230,2325264631,Garmin fenix 3,NA,43.03,London,2019,Marathon,Garmin,0.8350000000000009,0.8350000000000009,2.609166666666667
M,25-34,2:36:38,3:43/km,3312760,2325559063,Garmin Forerunner 220,Nike Vaporfly 4% Flyknit(161.0 km),42.58,London,2019,Marathon,Garmin,0.384999999999998,0.384999999999998,2.6105555555555555
M,35-44,2:36:41,3:43/km,6228264,2327025783,Suunto Ambit3 Sport,Nike vaporfly II(43.2 km),43.24,London,2019,Marathon,Suunto,1.0450000000000017,1.0450000000000017,2.611388888888889
M,25-34,2:36:53,3:43/km,4089541,2325385743,Garmin Forerunner 225,adidas adios(449.6 km),42.16,London,2019,Marathon,Garmin,-0.035000000000003695,0.035000000000003695,2.6147222222222224
M,35-44,2:36:54,3:43/km,4547233,2325313422,Garmin Forerunner 620,Nike Zoom Pegasus turbo(202.4 km),42.35,London,2019,Marathon,Garmin,0.15500000000000114,0.15500000000000114,2.615
M,,2:36:55,3:43/km,8087222,2325275392,Garmin Forerunner 735XT,"adidas Adizero Adios Boost 2 Shoes(7,529.9 km)",42.42,London,2019,Marathon,Garmin,0.22500000000000142,0.22500000000000142,2.615277777777778
M,25-34,2:36:55,3:43/km,10028711,2325727313,Garmin fenix 5X Plus,Nike Zoom Vaporfly 4% Flyknit(187.9 km),43.26,London,2019,Marathon,Garmin,1.0649999999999977,1.0649999999999977,2.615277777777778
M,25-34,2:36:56,3:43/km,5526320,2326373095,Garmin Forerunner 225,NA,42.31,London,2019,Marathon,Garmin,0.11500000000000199,0.11500000000000199,2.615555555555556
M,35-44,2:36:58,3:43/km,5174659,2325766397,Garmin Forerunner 630,adidas Boston boost 7(263.4 km),42.43,London,2019,Marathon,Garmin,0.23499999999999943,0.23499999999999943,2.616111111111111
M,35-44,2:36:59,3:43/km,2020367,2325259525,Garmin Forerunner 645,Nike VaporFly 4%(162.8 km),42.64,London,2019,Marathon,Garmin,0.4450000000000003,0.4450000000000003,2.616388888888889
M,,2:37:00,3:43/km,1283150,2325236357,Garmin Forerunner 235,NA,42.36,London,2019,Marathon,Garmin,0.16499999999999915,0.16499999999999915,2.6166666666666667
M,45-54,2:37:03,3:43/km,10597633,2325327677,Garmin fenix 5,Nike 4% GOLD DUST(147.0 km),43.26,London,2019,Marathon,Garmin,1.0649999999999977,1.0649999999999977,2.6175
M,35-44,2:37:04,3:43/km,20440021,2325292117,Garmin Forerunner 935,"On CloudSwift(1,076.4 km)",42.54,London,2019,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.617777777777778
M,35-44,2:37:05,3:43/km,14851251,2325636507,Garmin Forerunner 645 Music,Nike Vaporfly Next%(61.9 km),42.29,London,2019,Marathon,Garmin,0.09499999999999886,0.09499999999999886,2.618055555555556
M,,2:37:05,3:43/km,15353117,2325991941,Garmin Forerunner 735XT,HOKA ONE ONE Mach(245.8 km),42.61,London,2019,Marathon,Garmin,0.41499999999999915,0.41499999999999915,2.618055555555556
M,35-44,2:37:05,3:43/km,21897771,2329209409,Garmin Forerunner 235,NA,42.54,London,2019,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.618055555555556
M,,2:37:06,3:43/km,21915310,2325448416,Garmin Forerunner 230,NA,42.51,London,2019,Marathon,Garmin,0.3149999999999977,0.3149999999999977,2.618333333333333
M,35-44,2:37:11,3:44/km,9341601,2325691873,Garmin Forerunner 620,NA,42.39,London,2019,Marathon,Garmin,0.19500000000000028,0.19500000000000028,2.6197222222222223
M,25-34,2:37:12,3:44/km,27412793,2325237529,Garmin Forerunner 735XT,NA,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.62
M,35-44,2:37:16,3:44/km,20195257,2325255684,Garmin fenix 3,"HOKA ONE ONE Clifton 4(6,241.3 km)",43.06,London,2019,Marathon,Garmin,0.865000000000002,0.865000000000002,2.621111111111111
M,25-34,2:37:18,3:44/km,4992995,2325282344,Garmin fenix 5S,NA,43.03,London,2019,Marathon,Garmin,0.8350000000000009,0.8350000000000009,2.6216666666666666
F,,2:37:18,3:44/km,11314598,2325519335,TomTom,NA,42.71,London,2019,Marathon,TomTom,0.5150000000000006,0.5150000000000006,2.6216666666666666
M,25-34,2:37:19,3:44/km,2379377,2325488441,Garmin Forerunner 620,NA,42.52,London,2019,Marathon,Garmin,0.32500000000000284,0.32500000000000284,2.6219444444444444
M,25-34,2:37:23,3:44/km,29018943,2325430398,Polar V800,Nike Vaporfly 4% Flyknit(171.6 km),42.98,London,2019,Marathon,Polar,0.7849999999999966,0.7849999999999966,2.6230555555555557
M,35-44,2:37:24,3:44/km,8952515,2325271268,Garmin Forerunner 735XT,NA,42.56,London,2019,Marathon,Garmin,0.365000000000002,0.365000000000002,2.6233333333333335
M,35-44,2:37:25,3:44/km,2176477,2325347060,Garmin Forerunner 235,"New Balance 880 V5(9,730.3 km)",42.57,London,2019,Marathon,Garmin,0.375,0.375,2.6236111111111113
M,25-34,2:37:26,3:44/km,8904381,2325345851,Garmin Forerunner 630,NA,42.49,London,2019,Marathon,Garmin,0.2950000000000017,0.2950000000000017,2.6238888888888887
M,35-44,2:37:27,3:44/km,27004675,2325239674,Garmin Forerunner 235,NA,42.39,London,2019,Marathon,Garmin,0.19500000000000028,0.19500000000000028,2.6241666666666665
M,35-44,2:37:27,3:44/km,6350110,2325314305,Garmin Forerunner 620,Nike zoom Flynit(156.6 km),42.79,London,2019,Marathon,Garmin,0.5949999999999989,0.5949999999999989,2.6241666666666665
M,,2:37:28,3:44/km,10136760,2325274498,Garmin Forerunner 235,NA,42.56,London,2019,Marathon,Garmin,0.365000000000002,0.365000000000002,2.6244444444444444
M,25-34,2:37:32,3:44/km,25992343,2325532787,Garmin Forerunner 235,Nike zoom fly grey(176.2 km),42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.6255555555555556
M,35-44,2:37:32,3:44/km,1860477,2325585036,Suunto Ambit3 Peak,Altra Escalante Racer(583.4 km),43.03,London,2019,Marathon,Suunto,0.8350000000000009,0.8350000000000009,2.6255555555555556
M,35-44,2:37:33,3:44/km,19102125,2325295022,Garmin Forerunner 235,NA,42.44,London,2019,Marathon,Garmin,0.24499999999999744,0.24499999999999744,2.6258333333333335
M,25-34,2:37:33,3:44/km,2662504,2325814599,Garmin Forerunner 235,NA,42.52,London,2019,Marathon,Garmin,0.32500000000000284,0.32500000000000284,2.6258333333333335
,,2:37:35,3:44/km,17983394,2325399062,Garmin fenix 3,NA,42.72,London,2019,Marathon,Garmin,0.5249999999999986,0.5249999999999986,2.626388888888889
M,25-34,2:37:36,3:44/km,1809493,2325476008,Suunto Trainer Wrist HR,Nike VaporFly 4%(66.8 km),42.69,London,2019,Marathon,Suunto,0.49499999999999744,0.49499999999999744,2.6266666666666665
M,35-44,2:37:38,3:44/km,1031205,2325270850,Garmin fenix 5S Plus,NA,42.83,London,2019,Marathon,Garmin,0.634999999999998,0.634999999999998,2.627222222222222
M,,2:37:40,3:44/km,12957848,2325382231,Garmin Forerunner 235,NA,42.45,London,2019,Marathon,Garmin,0.25500000000000256,0.25500000000000256,2.6277777777777778
M,35-44,2:37:41,3:44/km,1339033,2325300072,Garmin Forerunner 920XT,NA,42.54,London,2019,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.6280555555555556
M,25-34,2:37:43,3:44/km,323383,2325327183,Garmin fenix 5 Plus,Nike Vapour Fly 4%(53.7 km),43.17,London,2019,Marathon,Garmin,0.9750000000000014,0.9750000000000014,2.6286111111111112
M,25-34,2:37:46,3:44/km,33132891,2326398642,Garmin Forerunner 10,NA,42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.6294444444444447
M,25-34,2:37:46,3:44/km,3748350,2326590134,Polar M430,Nike Zoom Pegasus 35(269.8 km),42.9,London,2019,Marathon,Polar,0.7049999999999983,0.7049999999999983,2.6294444444444447
M,25-34,2:37:48,3:44/km,4794033,2325279888,Garmin fenix 5,NA,42.93,London,2019,Marathon,Garmin,0.7349999999999994,0.7349999999999994,2.63
M,,2:37:51,3:44/km,2195682,2325383719,Suunto Ambit3 Run,NA,43.53,London,2019,Marathon,Suunto,1.3350000000000009,1.3350000000000009,2.6308333333333334
M,25-34,2:37:53,3:45/km,7061759,2325326330,Garmin Forerunner 235,Nike VF(82.3 km),42.34,London,2019,Marathon,Garmin,0.14500000000000313,0.14500000000000313,2.631388888888889
M,35-44,2:37:56,3:45/km,9219882,2325233974,Garmin Forerunner 235,ASICS Gel-Trail Lahar 5(85.8 km),42.31,London,2019,Marathon,Garmin,0.11500000000000199,0.11500000000000199,2.6322222222222225
M,25-34,2:37:57,3:45/km,7186449,2325248049,Garmin fenix 5X,New Balance Zante Pursuit(170.9 km),42.75,London,2019,Marathon,Garmin,0.5549999999999997,0.5549999999999997,2.6325
M,35-44,2:37:59,3:45/km,1914858,2325703506,Garmin Forerunner 735XT,"HOKA ONE ONE Tracer 2(1,863.9 km)",42.53,London,2019,Marathon,Garmin,0.33500000000000085,0.33500000000000085,2.6330555555555555
M,75+,2:38:00,3:45/km,11714298,2325531680,Garmin Forerunner 620,NA,42.5,London,2019,Marathon,Garmin,0.3049999999999997,0.3049999999999997,2.6333333333333333
M,35-44,2:38:01,3:45/km,309658,2325627664,Garmin vivoactive HR,NA,42.69,London,2019,Marathon,Garmin,0.49499999999999744,0.49499999999999744,2.633611111111111
M,35-44,2:38:04,3:45/km,19279867,2325480934,,NA,42.32,London,2019,Marathon,,0.125,0.125,2.6344444444444446
M,25-34,2:38:07,3:45/km,2204639,2325324588,Garmin Forerunner 935,Nike v4(309.4 km),42.34,London,2019,Marathon,Garmin,0.14500000000000313,0.14500000000000313,2.6352777777777776
M,35-44,2:38:07,3:45/km,3351086,2325489842,Garmin fenix 5,adidas Adizero Boston (2)(793.6 km),42.86,London,2019,Marathon,Garmin,0.6649999999999991,0.6649999999999991,2.6352777777777776
M,35-44,2:38:07,3:45/km,3265319,2326608307,Suunto Spartan Ultra,Nike Vapourfly 4%(85.5 km),43.06,London,2019,Marathon,Suunto,0.865000000000002,0.865000000000002,2.6352777777777776
M,35-44,2:38:08,3:45/km,1769353,2325652664,Garmin fenix 3,adidas adizero Boston 6 white/solar red(513.3 km),43.51,London,2019,Marathon,Garmin,1.3149999999999977,1.3149999999999977,2.6355555555555554
M,35-44,2:38:09,3:45/km,3626898,2325757606,Garmin Forerunner 920XT,"New Balance 870v3(12,329.8 km)",42.28,London,2019,Marathon,Garmin,0.08500000000000085,0.08500000000000085,2.6358333333333333
M,35-44,2:38:14,3:45/km,12342556,2325459664,Garmin Forerunner 220,Nike _(164.5 km),42.57,London,2019,Marathon,Garmin,0.375,0.375,2.6372222222222224
M,45-54,2:38:14,3:45/km,11450073,2325499059,Garmin Forerunner 920XT,NA,42.36,London,2019,Marathon,Garmin,0.16499999999999915,0.16499999999999915,2.6372222222222224
M,25-34,2:38:18,3:45/km,1059982,2325788956,Garmin Forerunner 645,NA,42.45,London,2019,Marathon,Garmin,0.25500000000000256,0.25500000000000256,2.638333333333333
M,25-34,2:38:19,3:45/km,1605203,2325246095,Garmin Forerunner 235,NA,42.28,London,2019,Marathon,Garmin,0.08500000000000085,0.08500000000000085,2.638611111111111
M,35-44,2:38:20,3:45/km,3264102,2325329770,Garmin Forerunner 735XT,Nike VaporFly 4%(120.0 km),42.29,London,2019,Marathon,Garmin,0.09499999999999886,0.09499999999999886,2.638888888888889
M,,2:38:23,3:45/km,10013305,2325309511,Garmin Forerunner 35,NA,42.36,London,2019,Marathon,Garmin,0.16499999999999915,0.16499999999999915,2.6397222222222223
M,25-34,2:38:27,3:45/km,1140553,2325404616,Garmin Forerunner 235,"adidas Adidios boost(1,616.6 km)",42.27,London,2019,Marathon,Garmin,0.07500000000000284,0.07500000000000284,2.640833333333333
M,,2:38:29,3:45/km,4892713,2325833673,Garmin Forerunner 225,NA,42.7,London,2019,Marathon,Garmin,0.5050000000000026,0.5050000000000026,2.641388888888889
M,35-44,2:38:32,3:45/km,5047517,2325865178,Garmin Forerunner 735XT,Nike VaporFly 4%(193.8 km),42.47,London,2019,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.6422222222222222
M,35-44,2:38:34,3:45/km,6151717,2325480705,Garmin Forerunner 235,Nike VaporFly 4%(212.2 km),42.84,London,2019,Marathon,Garmin,0.6450000000000031,0.6450000000000031,2.642777777777778
M,35-44,2:38:35,3:46/km,2285181,2325416966,Garmin Forerunner 620,"New Balance 1080 Blue(6,968.3 km)",42.67,London,2019,Marathon,Garmin,0.4750000000000014,0.4750000000000014,2.6430555555555557
M,25-34,2:38:36,3:46/km,976143,2325325308,Garmin Forerunner 235,"adidas Adios 2  yellow(5,196.9 km)",42.32,London,2019,Marathon,Garmin,0.125,0.125,2.643333333333333
M,,2:38:36,3:46/km,6278169,2326570012,Garmin Forerunner 220,New Balance 1500v4(177.6 km),42.68,London,2019,Marathon,Garmin,0.48499999999999943,0.48499999999999943,2.643333333333333
M,45-54,2:38:37,3:46/km,13939037,2325429638,Garmin Forerunner 630,Nike Vaporfly 4% Flyknit(126.8 km),42.49,London,2019,Marathon,Garmin,0.2950000000000017,0.2950000000000017,2.643611111111111
M,35-44,2:38:38,3:46/km,1054025,2325344965,Garmin Forerunner 235,Saucony Kinvara(646.9 km),42.49,London,2019,Marathon,Garmin,0.2950000000000017,0.2950000000000017,2.6438888888888887
M,35-44,2:38:39,3:46/km,204624,2330183985,Garmin Forerunner 910XT,NA,42.26,London,2019,Marathon,Garmin,0.06499999999999773,0.06499999999999773,2.6441666666666666
,,2:38:40,3:46/km,17339217,2325253301,Garmin Forerunner 235,NA,42.43,London,2019,Marathon,Garmin,0.23499999999999943,0.23499999999999943,2.6444444444444444
M,,2:38:41,3:46/km,6613136,2325603507,TomTom,"Brooks Ghost(1,700.8 km)",42.89,London,2019,Marathon,TomTom,0.6950000000000003,0.6950000000000003,2.644722222222222
M,35-44,2:38:47,3:46/km,13927269,2325413199,Garmin Forerunner 630,Nike VaporFly 4%(105.4 km),42.41,London,2019,Marathon,Garmin,0.2149999999999963,0.2149999999999963,2.6463888888888887
M,35-44,2:38:51,3:46/km,25230594,2325931090,Garmin Forerunner 630,Nike Vapourfly(127.4 km),42.6,London,2019,Marathon,Garmin,0.40500000000000114,0.40500000000000114,2.6475
M,,2:38:52,3:46/km,2312542,2325823422,Garmin Forerunner 620,Nike Vaporfly Flynit 4%(57.8 km),42.85,London,2019,Marathon,Garmin,0.6550000000000011,0.6550000000000011,2.647777777777778
M,25-34,2:38:56,3:46/km,11063973,2325300109,Garmin Forerunner 230,NA,42.5,London,2019,Marathon,Garmin,0.3049999999999997,0.3049999999999997,2.648888888888889
M,25-34,2:38:56,3:46/km,7886928,2325434888,Polar Vantage V,NA,42.25,London,2019,Marathon,Polar,0.054999999999999716,0.054999999999999716,2.648888888888889
M,35-44,2:38:57,3:46/km,3585364,2325321954,Garmin fenix 5 Plus,NA,44.25,London,2019,Marathon,Garmin,2.0549999999999997,2.0549999999999997,2.6491666666666664
M,,2:38:58,3:46/km,381057,2325313295,Garmin Forerunner 935,NA,42.5,London,2019,Marathon,Garmin,0.3049999999999997,0.3049999999999997,2.6494444444444443
M,35-44,2:39:00,3:46/km,19667802,2325314215,Garmin Forerunner 645 Music,NA,43.57,London,2019,Marathon,Garmin,1.375,1.375,2.65
M,25-34,2:39:00,3:46/km,620515,2325357762,Garmin Forerunner 235,Nike Lunar Glide(804.7 km),42.49,London,2019,Marathon,Garmin,0.2950000000000017,0.2950000000000017,2.65
M,35-44,2:39:01,3:46/km,2026484,2327399914,Garmin Forerunner 630,Nike VaporFly 4%(738.6 km),42.54,London,2019,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.6502777777777777
M,35-44,2:39:04,3:46/km,18400676,2325608758,Garmin Forerunner 935,adidas Adizero 4(92.0 km),42.55,London,2019,Marathon,Garmin,0.3549999999999969,0.3549999999999969,2.651111111111111
